Product Name,Shade Code,R,G,B
Reliance Acrylic Washable Distemper,5-5-1,244,226,216
Reliance Acrylic Washable Distemper,1-7-3,253,206,172
Reliance Acrylic Washable Distemper,1-7-5,254,175,109
Reliance Acrylic Washable Distemper,1-8-4,252,201,145
Reliance Acrylic Washable Distemper,2-9-1,241,234,215
Reliance Acrylic Washable Distemper,2-9-7,205,136,53
Reliance Acrylic Washable Distemper,3-9-1,239,233,220
Reliance Acrylic Washable Distemper,1-10-2,247,229,174
Reliance Acrylic Washable Distemper,1-10-4,254,213,129
Reliance Acrylic Washable Distemper,1-10-6,249,188,62
Reliance Acrylic Washable Distemper,1-10-7,244,172,41
Reliance Acrylic Washable Distemper,4-10-1,240,234,216
Reliance Acrylic Washable Distemper,4-10-3,215,196,169
Reliance Acrylic Washable Distemper,3-11-1,238,230,212
Reliance Acrylic Washable Distemper,4-11-1,234,226,208
Reliance Acrylic Washable Distemper,5-11-1,236,229,218
Reliance Acrylic Washable Distemper,1-12-3,253,231,151
Reliance Acrylic Washable Distemper,3-12-1,237,232,209
Reliance Acrylic Washable Distemper,5-12-1,238,234,221
Reliance Acrylic Washable Distemper,3-13-1,240,236,212
Reliance Acrylic Washable Distemper,4-13-1,246,239,203
Reliance Acrylic Washable Distemper,5-13-1,237,232,217
Reliance Acrylic Washable Distemper,3-14-1,238,237,211
Reliance Acrylic Washable Distemper,4-14-1,241,236,215
Reliance Acrylic Washable Distemper,5-14-1,237,230,214
Reliance Acrylic Washable Distemper,1-15-6,242,218,81
Reliance Acrylic Washable Distemper,1-15-7,229,204,75
Reliance Acrylic Washable Distemper,2-15-1,245,241,216
Reliance Acrylic Washable Distemper,2-15-3,241,232,176
Reliance Acrylic Washable Distemper,2-15-6,208,192,85
Reliance Acrylic Washable Distemper,4-15-1,238,235,216
Reliance Acrylic Washable Distemper,1-16-1,237,240,213
Reliance Acrylic Washable Distemper,3-16-1,240,240,220
Reliance Acrylic Washable Distemper,5-16-1,239,234,215
Reliance Acrylic Washable Distemper,5-16-5,156,148,113
Reliance Acrylic Washable Distemper,1-17-3,223,237,190
Reliance Acrylic Washable Distemper,1-17-4,209,230,157
Reliance Acrylic Washable Distemper,4-17-1,230,235,210
Reliance Acrylic Washable Distemper,5-17-1,227,228,208
Reliance Acrylic Washable Distemper,2-18-2,223,237,203
Reliance Acrylic Washable Distemper,3-18-1,231,235,218
Reliance Acrylic Washable Distemper,3-18-2,217,228,196
Reliance Acrylic Washable Distemper,5-18-1,230,236,221
Reliance Acrylic Washable Distemper,1-19-1,218,235,207
Reliance Acrylic Washable Distemper,1-19-4,188,223,151
Reliance Acrylic Washable Distemper,1-19-6,135,193,75
Reliance Acrylic Washable Distemper,4-19-1,229,237,215
Reliance Acrylic Washable Distemper,5-19-1,230,236,221
Reliance Acrylic Washable Distemper,2-20-1,231,240,205
Reliance Acrylic Washable Distemper,1-1-1,248,226,222
Reliance Acrylic Washable Distemper,3-20-1,231,240,222
Reliance Acrylic Washable Distemper,4-20-1,229,236,216
Reliance Acrylic Washable Distemper,1-21-1,214,236,208
Reliance Acrylic Washable Distemper,1-21-3,196,230,182
Reliance Acrylic Washable Distemper,1-21-6,112,186,79
Reliance Acrylic Washable Distemper,2-21-1,225,236,209
Reliance Acrylic Washable Distemper,2-21-2,213,233,207
Reliance Acrylic Washable Distemper,2-21-3,197,224,187
Reliance Acrylic Washable Distemper,3-22-1,232,238,222
Reliance Acrylic Washable Distemper,5-22-1,226,234,221
Reliance Acrylic Washable Distemper,2-23-1,226,237,222
Reliance Acrylic Washable Distemper,2-23-2,215,235,215
Reliance Acrylic Washable Distemper,4-23-1,223,235,219
Reliance Acrylic Washable Distemper,4-23-2,203,219,200
Reliance Acrylic Washable Distemper,4-23-3,181,201,174
Reliance Acrylic Washable Distemper,4-23-4,151,179,147
Reliance Acrylic Washable Distemper,4-23-5,131,157,120
Reliance Acrylic Washable Distemper,4-23-6,100,136,93
Reliance Acrylic Washable Distemper,5-23-1,226,233,222
Reliance Acrylic Washable Distemper,1-24-1,223,232,220
Reliance Acrylic Washable Distemper,1-24-2,206,236,216
Reliance Acrylic Washable Distemper,2-24-1,221,234,215
Reliance Acrylic Washable Distemper,2-24-2,217,236,217
Reliance Acrylic Washable Distemper,3-24-1,217,235,212
Reliance Acrylic Washable Distemper,3-24-2,212,230,209
Reliance Acrylic Washable Distemper,3-24-3,186,217,190
Reliance Acrylic Washable Distemper,3-24-4,163,203,169
Reliance Acrylic Washable Distemper,3-24-5,124,173,134
Reliance Acrylic Washable Distemper,3-24-6,74,139,90
Reliance Acrylic Washable Distemper,5-24-1,228,235,223
Reliance Acrylic Washable Distemper,3-25-1,224,238,224
Reliance Acrylic Washable Distemper,3-25-2,217,231,218
Reliance Acrylic Washable Distemper,3-25-3,208,227,210
Reliance Acrylic Washable Distemper,3-25-4,164,205,174
Reliance Acrylic Washable Distemper,3-25-5,111,172,134
Reliance Acrylic Washable Distemper,3-25-6,61,136,89
Reliance Acrylic Washable Distemper,1-26-1,227,240,232
Reliance Acrylic Washable Distemper,3-26-1,225,236,226
Reliance Acrylic Washable Distemper,3-26-2,216,231,220
Reliance Acrylic Washable Distemper,4-26-1,230,237,228
Reliance Acrylic Washable Distemper,4-26-2,214,229,216
Reliance Acrylic Washable Distemper,5-26-1,228,236,228
Reliance Acrylic Washable Distemper,2-27-2,199,231,227
Reliance Acrylic Washable Distemper,4-27-1,217,232,221
Reliance Acrylic Washable Distemper,2-29-1,218,235,233
Reliance Acrylic Washable Distemper,2-29-2,210,231,230
Reliance Acrylic Washable Distemper,4-29-1,222,234,230
Reliance Acrylic Washable Distemper,5-29-1,215,217,212
Reliance Acrylic Washable Distemper,1-30-1,224,238,234
Reliance Acrylic Washable Distemper,3-30-1,220,236,232
Reliance Acrylic Washable Distemper,2-32-1,211,221,221
Reliance Acrylic Washable Distemper,2-32-2,184,215,225
Reliance Acrylic Washable Distemper,2-32-3,151,203,219
Reliance Acrylic Washable Distemper,2-32-4,107,182,209
Reliance Acrylic Washable Distemper,2-32-5,69,152,185
Reliance Acrylic Washable Distemper,2-32-6,0,124,159
Reliance Acrylic Washable Distemper,1-33-1,217,233,234
Reliance Acrylic Washable Distemper,1-33-3,158,210,234
Reliance Acrylic Washable Distemper,3-33-1,212,228,229
Reliance Acrylic Washable Distemper,4-33-1,212,222,224
Reliance Acrylic Washable Distemper,3-35-1,225,232,232
Reliance Acrylic Washable Distemper,3-35-2,210,227,235
Reliance Acrylic Washable Distemper,4-35-1,217,225,227
Reliance Acrylic Washable Distemper,1-36-1,224,231,233
Reliance Acrylic Washable Distemper,1-36-2,198,213,226
Reliance Acrylic Washable Distemper,5-36-1,219,225,229
Reliance Acrylic Washable Distemper,2-37-1,216,222,232
Reliance Acrylic Washable Distemper,4-37-1,220,228,233
Reliance Acrylic Washable Distemper,5-37-1,235,234,229
Reliance Acrylic Washable Distemper,1-38-1,210,216,229
Reliance Acrylic Washable Distemper,1-38-2,202,211,232
Reliance Acrylic Washable Distemper,5-38-1,220,226,230
Reliance Acrylic Washable Distemper,2-39-1,232,231,232
Reliance Acrylic Washable Distemper,3-39-1,212,219,227
Reliance Acrylic Washable Distemper,5-39-1,219,220,227
Reliance Acrylic Washable Distemper,4-40-1,226,228,232
Reliance Acrylic Washable Distemper,5-40-1,230,227,223
Reliance Acrylic Washable Distemper,3-41-1,218,219,228
Reliance Acrylic Washable Distemper,4-41-1,228,226,229
Reliance Acrylic Washable Distemper,1-42-1,229,220,227
Reliance Acrylic Washable Distemper,1-43-1,234,227,230
Reliance Acrylic Washable Distemper,1-43-5,180,129,186
Reliance Acrylic Washable Distemper,2-43-1,235,217,228
Reliance Acrylic Washable Distemper,2-44-2,231,211,222
Reliance Acrylic Washable Distemper,3-44-1,233,225,227
Reliance Acrylic Washable Distemper,3-45-1,238,228,229
Reliance Acrylic Washable Distemper,3-45-3,221,189,206
Reliance Acrylic Washable Distemper,5-45-1,230,224,226
Reliance Acrylic Washable Distemper,2-46-1,242,225,228
Reliance Acrylic Washable Distemper,1-47-1,236,226,227
Reliance Acrylic Washable Distemper,1-48-1,242,233,232
Reliance Acrylic Washable Distemper,1-48-4,233,161,184
Reliance Acrylic Washable Distemper,3-48-1,242,224,227
Reliance Acrylic Washable Distemper,4-48-3,205,178,182
Reliance Acrylic Washable Distemper,5-48-1,230,223,226
Reliance Acrylic Washable Distemper,4-49-1,233,226,225
Reliance Acrylic Washable Distemper,1-50-1,242,231,233
Reliance Acrylic Washable Distemper,1-50-2,247,213,216
Reliance Acrylic Washable Distemper,1-50-5,237,128,143
Reliance Acrylic Washable Distemper,1-50-6,229,108,127
Reliance Acrylic Washable Distemper,3-50-1,240,228,228
Reliance Acrylic Washable Distemper,4-50-1,233,220,224
Reliance Acrylic Washable Distemper,5-50-1,240,230,228
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Shangrila Distemper,1-1-1,248,226,222
Shangrila Distemper,1-1-2,246,208,204
Shangrila Distemper,1-1-3,250,183,175
Shangrila Distemper,1-1-6,228,99,99
Shangrila Distemper,3-1-1,241,228,225
Shangrila Distemper,3-1-2,244,226,223
Shangrila Distemper,3-1-3,234,205,203
Shangrila Distemper,3-1-4,214,161,160
Shangrila Distemper,3-1-5,196,125,124
Shangrila Distemper,3-1-6,168,83,81
Shangrila Distemper,5-1-1,233,213,209
Shangrila Distemper,5-1-2,220,206,204
Shangrila Distemper,5-1-3,193,173,172
Shangrila Distemper,5-1-4,167,139,135
Shangrila Distemper,5-1-5,136,106,104
Shangrila Distemper,2-2-1,250,237,231
Shangrila Distemper,2-2-2,234,207,198
Shangrila Distemper,2-2-3,237,203,189
Shangrila Distemper,2-2-4,239,180,175
Shangrila Distemper,2-2-5,229,131,127
Shangrila Distemper,2-2-6,223,109,108
Shangrila Distemper,2-2-7,190,88,87
Shangrila Distemper,4-2-1,239,222,214
Shangrila Distemper,4-2-2,224,197,192
Shangrila Distemper,4-2-3,213,174,169
Shangrila Distemper,4-2-4,206,156,152
Shangrila Distemper,4-2-5,190,124,117
Shangrila Distemper,4-2-6,174,103,105
Shangrila Distemper,5-2-1,232,218,211
Shangrila Distemper,5-2-2,218,205,201
Shangrila Distemper,5-2-3,204,169,161
Shangrila Distemper,5-2-4,185,147,139
Shangrila Distemper,5-2-5,164,125,116
Shangrila Distemper,5-2-6,147,109,100
Shangrila Distemper,1-3-1,244,231,224
Shangrila Distemper,1-3-2,246,207,202
Shangrila Distemper,1-3-3,252,183,166
Shangrila Distemper,1-3-4,250,159,137
Shangrila Distemper,1-3-5,244,142,114
Shangrila Distemper,1-3-6,230,100,70
Shangrila Distemper,5-3-1,241,230,220
Shangrila Distemper,5-3-2,221,206,201
Shangrila Distemper,5-3-3,197,174,166
Shangrila Distemper,5-3-4,173,143,135
Shangrila Distemper,5-3-5,142,110,100
Shangrila Distemper,2-4-1,247,234,221
Shangrila Distemper,2-4-2,246,221,207
Shangrila Distemper,2-4-3,238,201,187
Shangrila Distemper,2-4-4,242,174,152
Shangrila Distemper,2-4-5,225,139,114
Shangrila Distemper,2-4-6,195,92,80
Shangrila Distemper,3-4-1,243,228,215
Shangrila Distemper,3-4-2,235,209,197
Shangrila Distemper,3-4-3,233,191,177
Shangrila Distemper,3-4-4,220,171,157
Shangrila Distemper,3-4-5,204,140,120
Shangrila Distemper,3-4-6,172,98,81
Shangrila Distemper,4-4-1,239,225,219
Shangrila Distemper,4-4-2,229,206,198
Shangrila Distemper,4-4-3,211,179,172
Shangrila Distemper,4-4-4,191,151,141
Shangrila Distemper,4-4-5,177,128,114
Shangrila Distemper,4-4-6,155,102,88
Shangrila Distemper,5-4-1,235,224,215
Shangrila Distemper,5-4-2,229,213,204
Shangrila Distemper,5-4-3,188,161,149
Shangrila Distemper,5-4-4,167,128,111
Shangrila Distemper,5-4-5,141,103,88
Shangrila Distemper,1-5-1,241,233,225
Shangrila Distemper,1-5-2,248,215,197
Shangrila Distemper,1-5-3,250,203,182
Shangrila Distemper,1-5-4,251,186,160
Shangrila Distemper,1-5-5,251,168,129
Shangrila Distemper,5-5-1,244,226,216
Shangrila Distemper,5-5-2,216,201,194
Shangrila Distemper,5-5-3,193,170,161
Shangrila Distemper,5-5-4,149,128,116
Shangrila Distemper,2-6-1,244,236,220
Shangrila Distemper,2-6-2,243,224,206
Shangrila Distemper,2-6-3,243,199,170
Shangrila Distemper,2-6-4,240,177,145
Shangrila Distemper,2-6-5,230,155,116
Shangrila Distemper,2-6-6,227,136,95
Shangrila Distemper,2-6-7,209,121,72
Shangrila Distemper,3-6-1,247,229,213
Shangrila Distemper,3-6-2,232,207,190
Shangrila Distemper,3-6-3,225,178,156
Shangrila Distemper,3-6-4,217,165,139
Shangrila Distemper,3-6-5,207,144,118
Shangrila Distemper,3-6-6,188,117,78
Shangrila Distemper,4-6-1,242,226,212
Shangrila Distemper,4-6-2,228,209,197
Shangrila Distemper,4-6-3,211,183,169
Shangrila Distemper,4-6-4,196,161,140
Shangrila Distemper,4-6-5,176,132,113
Shangrila Distemper,4-6-6,157,106,87
Shangrila Distemper,5-6-1,239,230,220
Shangrila Distemper,5-6-2,223,212,198
Shangrila Distemper,5-6-3,193,174,161
Shangrila Distemper,5-6-4,166,143,128
Shangrila Distemper,5-6-5,139,111,94
Shangrila Distemper,1-7-1,246,234,217
Shangrila Distemper,1-7-2,243,219,195
Shangrila Distemper,1-7-3,253,206,172
Shangrila Distemper,1-7-4,254,192,149
Shangrila Distemper,1-7-5,254,175,109
Shangrila Distemper,1-7-6,249,146,58
Shangrila Distemper,4-7-1,243,229,213
Shangrila Distemper,4-7-2,226,206,192
Shangrila Distemper,4-7-3,214,187,169
Shangrila Distemper,4-7-4,196,165,140
Shangrila Distemper,4-7-5,183,140,112
Shangrila Distemper,4-7-6,159,109,86
Shangrila Distemper,1-8-1,245,231,212
Shangrila Distemper,1-8-2,247,228,198
Shangrila Distemper,1-8-3,251,216,169
Shangrila Distemper,1-8-4,252,201,145
Shangrila Distemper,1-8-5,252,185,113
Shangrila Distemper,1-8-6,252,166,67
Shangrila Distemper,2-8-1,246,235,212
Shangrila Distemper,2-8-2,241,206,165
Shangrila Distemper,2-8-3,234,192,139
Shangrila Distemper,2-8-4,233,175,113
Shangrila Distemper,2-8-5,225,158,92
Shangrila Distemper,2-8-6,218,140,75
Shangrila Distemper,3-8-1,245,239,223
Shangrila Distemper,3-8-2,232,216,194
Shangrila Distemper,3-8-3,221,191,155
Shangrila Distemper,3-8-4,200,161,115
Shangrila Distemper,3-8-5,195,142,93
Shangrila Distemper,3-8-6,184,129,75
Shangrila Distemper,2-9-1,241,234,215
Shangrila Distemper,2-9-2,237,212,164
Shangrila Distemper,2-9-3,236,196,129
Shangrila Distemper,2-9-4,228,183,115
Shangrila Distemper,2-9-5,222,171,98
Shangrila Distemper,2-9-6,223,162,78
Shangrila Distemper,3-9-1,239,233,220
Shangrila Distemper,3-9-2,237,222,197
Shangrila Distemper,3-9-3,217,193,153
Shangrila Distemper,3-9-4,208,173,115
Shangrila Distemper,3-9-5,200,157,96
Shangrila Distemper,3-9-6,190,144,79
Shangrila Distemper,3-9-7,191,138,80
Shangrila Distemper,4-9-1,234,222,205
Shangrila Distemper,4-9-2,225,215,197
Shangrila Distemper,4-9-3,209,193,166
Shangrila Distemper,4-9-4,198,173,141
Shangrila Distemper,4-9-5,182,151,114
Shangrila Distemper,4-9-6,160,121,81
Shangrila Distemper,5-9-1,234,220,205
Shangrila Distemper,5-9-2,217,208,199
Shangrila Distemper,5-9-3,190,176,160
Shangrila Distemper,5-9-4,169,150,129
Shangrila Distemper,5-9-5,142,117,95
Shangrila Distemper,1-10-1,240,233,207
Shangrila Distemper,1-10-2,247,229,174
Shangrila Distemper,1-10-3,252,221,149
Shangrila Distemper,1-10-4,254,213,129
Shangrila Distemper,1-10-5,254,206,105
Shangrila Distemper,1-10-6,249,188,62
Shangrila Distemper,4-10-1,240,234,216
Shangrila Distemper,4-10-2,226,216,194
Shangrila Distemper,4-10-3,215,196,169
Shangrila Distemper,4-10-4,198,175,140
Shangrila Distemper,4-10-5,177,153,115
Shangrila Distemper,4-10-6,164,134,88
Shangrila Distemper,5-10-1,237,229,216
Shangrila Distemper,5-10-2,219,209,195
Shangrila Distemper,5-10-3,200,186,166
Shangrila Distemper,5-10-4,166,151,133
Shangrila Distemper,5-10-5,151,126,99
Shangrila Distemper,1-11-1,240,234,207
Shangrila Distemper,1-11-2,247,233,180
Shangrila Distemper,1-11-3,251,224,145
Shangrila Distemper,1-11-4,252,214,104
Shangrila Distemper,1-11-5,252,209,103
Shangrila Distemper,1-11-6,253,192,64
Shangrila Distemper,3-11-1,238,230,212
Shangrila Distemper,3-11-2,234,221,189
Shangrila Distemper,3-11-3,231,216,175
Shangrila Distemper,3-11-4,223,203,151
Shangrila Distemper,3-11-5,209,181,115
Shangrila Distemper,3-11-6,187,152,71
Shangrila Distemper,4-11-1,234,226,208
Shangrila Distemper,4-11-2,222,212,188
Shangrila Distemper,4-11-3,215,199,161
Shangrila Distemper,4-11-4,201,182,141
Shangrila Distemper,4-11-5,183,163,116
Shangrila Distemper,4-11-6,171,145,89
Shangrila Distemper,5-11-1,236,229,218
Shangrila Distemper,5-11-2,224,216,202
Shangrila Distemper,5-11-3,201,187,168
Shangrila Distemper,5-11-4,174,158,134
Shangrila Distemper,5-11-5,148,130,104
Shangrila Distemper,1-12-2,249,235,179
Shangrila Distemper,1-12-3,253,231,151
Shangrila Distemper,1-12-4,253,221,117
Shangrila Distemper,1-12-5,245,215,109
Shangrila Distemper,3-12-1,237,232,209
Shangrila Distemper,3-12-2,231,222,189
Shangrila Distemper,3-12-3,228,212,158
Shangrila Distemper,3-12-4,222,201,132
Shangrila Distemper,3-12-5,205,180,108
Shangrila Distemper,3-12-6,198,163,82
Shangrila Distemper,5-12-1,238,234,221
Shangrila Distemper,5-12-2,209,204,191
Shangrila Distemper,5-12-3,198,192,176
Shangrila Distemper,5-12-4,176,170,157
Shangrila Distemper,5-12-5,149,142,127
Shangrila Distemper,5-12-6,115,107,91
Shangrila Distemper,3-13-1,240,236,212
Shangrila Distemper,3-13-2,234,223,185
Shangrila Distemper,3-13-3,230,222,174
Shangrila Distemper,3-13-4,229,213,152
Shangrila Distemper,3-13-5,212,194,121
Shangrila Distemper,3-13-6,199,172,83
Shangrila Distemper,4-13-1,246,239,203
Shangrila Distemper,4-13-2,223,216,182
Shangrila Distemper,4-13-3,217,207,165
Shangrila Distemper,4-13-4,203,190,141
Shangrila Distemper,4-13-5,188,173,118
Shangrila Distemper,4-13-6,172,152,93
Shangrila Distemper,5-13-1,237,232,217
Shangrila Distemper,5-13-2,216,212,197
Shangrila Distemper,5-13-3,199,187,164
Shangrila Distemper,5-13-4,176,163,137
Shangrila Distemper,5-13-5,157,140,110
Shangrila Distemper,5-13-6,132,113,80
Shangrila Distemper,3-14-1,238,237,211
Shangrila Distemper,3-14-2,225,224,187
Shangrila Distemper,3-14-3,227,220,167
Shangrila Distemper,3-14-4,226,216,158
Shangrila Distemper,3-14-5,213,198,125
Shangrila Distemper,3-14-6,189,172,89
Shangrila Distemper,4-14-1,241,236,215
Shangrila Distemper,4-14-2,224,220,186
Shangrila Distemper,4-14-3,216,209,163
Shangrila Distemper,4-14-4,202,194,142
